Date Detected,Product Name,Old Price (EGP),New Price (EGP),Drop Amount (EGP),Product Link,Offer Status
"May 25, 2026 - 09:18 PM",R50I True Wireless Earbuds 10Mm Drivers With Big Bass 30H Playtime Ipx5 Water Resistant Ai Clear Calls With 2 Mics 22 Preset Eqs Via App Black,1332.0,769.0,563.0,https://www.noon.com/egypt-en/r50i-true-wireless-earbuds-10mm-drivers-with-big-bass-30h-playtime-ipx5-water-resistant-ai-clear-calls-with-2-mics-22-preset-eqs-via-app-black/N53409767A/p/?o=be7def16717fb68e,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Smart Tank 581 Wireless All In One Printer Print Scan Copy Print Up To 6000 Black Or 6000 Color Pages 4A8D4A Grey Black,6817.0,6499.0,318.0,https://www.noon.com/egypt-en/smart-tank-581-wireless-all-in-one-printer-print-scan-copy-print-up-to-6000-black-or-6000-color-pages-4a8d4a-grey-black/N53399135A/p/?o=a2d9d825d6094bdf,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Powerport Iii 20W Cube Usb C Adapter,499.0,317.0,182.0,https://www.noon.com/egypt-en/powerport-iii-20w-cube-usb-c-adapter/N53355498A/p/?o=e3a4731ccc82bc6b,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Freebuds Se 2 In Ear Earphones True Wireless Earbuds 40 Hour Battery Life Ip54 Water And Dust Proof Compact And Comfortable Isle Blue,2200.0,1139.0,1061.0,https://www.noon.com/egypt-en/freebuds-se-2-in-ear-earphones-true-wireless-earbuds-40-hour-battery-life-ip54-water-and-dust-proof-compact-and-comfortable-isle-blue/N53425520A/p/?o=e8e68d847ce8937f,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Fc 26 Standard Edition Ps5 Uae Version Playstation 5 Ps5,2677.0,2499.0,178.0,https://www.noon.com/egypt-en/fc-26-standard-edition-ps5-uae-version-playstation-5-ps5/N70197721V/p/?o=bba490719b4b8b3e,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Watch 6N 1 83 Hd Screen And Ai Generated Faces Anti Scratch Panda Glass Heartrate Monitor And Spo2 Up To 7 Days Usage Time Black,799.0,749.0,50.0,https://www.noon.com/egypt-en/watch-6n-1-83-hd-screen-and-ai-generated-faces-anti-scratch-panda-glass-heartrate-monitor-and-spo2-up-to-7-days-usage-time-black/N70214978V/p/?o=a69d22fa7720631c,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Anker A81E1 310 Usb C To Usb C Cable 3Ft 60W 3A Fast Charging Type C Cable For Samsung Galaxy S23 Ipad Pro 2021 Air 4 Mini 6 Macbook Pro 2020 Switch Usb 2 0 Black,146.0,140.0,6.0,https://www.noon.com/egypt-en/anker-a81e1-310-usb-c-to-usb-c-cable-3ft-60w-3a-fast-charging-type-c-cable-for-samsung-galaxy-s23-ipad-pro-2021-air-4-mini-6-macbook-pro-2020-switch-usb-2-0-black/N70287289V/p/?o=c09d5c46db20db2b,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Freebuds 7I Wireless Bluetooth Earbuds Intelligent Active Noise Cancellation 4 0 Unlimited Spatial Audio Ios And Android Stable Clear Calls Fast Charging Black,3650.0,3550.0,100.0,https://www.noon.com/egypt-en/freebuds-7i-wireless-bluetooth-earbuds-intelligent-active-noise-cancellation-4-0-unlimited-spatial-audio-ios-and-android-stable-clear-calls-fast-charging-black/N70210650V/p/?o=ec1e1e4f72f8be9d,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Band 11 Smart Watch Enhanced Sleep Tracking Health Fitness Tracker Up To 14 Day Battery Life Ultra Slim Comfort Wear Ios Android Compatible Online Exclusive Black,2699.0,2256.0,443.0,https://www.noon.com/egypt-en/band-11-smart-watch-enhanced-sleep-tracking-health-fitness-tracker-up-to-14-day-battery-life-ultra-slim-comfort-wear-ios-android-compatible-online-exclusive-black/N70285070V/p/?o=ad315e1eba1bb62b,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Realme 14T Dual Sim Obsidian Black 8Gb Ram 256Gb 5G Middle East Version,15199.0,12799.0,2400.0,https://www.noon.com/egypt-en/realme-14t-dual-sim-obsidian-black-8gb-ram-256gb-5g-middle-east-version/N70177386V/p/?o=f4fcf4df36cc66fb,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Band 11 Smart Watch Enhanced Sleep Tracking Health Fitness Tracker Up To 14 Day Battery Life Ultra Slim Comfort Wear Ios Android Compatible Online Exclusive Purple,2699.0,2256.0,443.0,https://www.noon.com/egypt-en/band-11-smart-watch-enhanced-sleep-tracking-health-fitness-tracker-up-to-14-day-battery-life-ultra-slim-comfort-wear-ios-android-compatible-online-exclusive-purple/N70285069V/p/?o=dea36b4c0a2e25da,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Freebuds 7I Wireless Bluetooth Earbuds Intelligent Active Noise Cancellation 4 0 Unlimited Spatial Audio Ios And Android Stable Clear Calls Fast Charging White,3633.0,3510.0,123.0,https://www.noon.com/egypt-en/freebuds-7i-wireless-bluetooth-earbuds-intelligent-active-noise-cancellation-4-0-unlimited-spatial-audio-ios-and-android-stable-clear-calls-fast-charging-white/N70210649V/p/?o=a895f491f5cd010f,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Power Bank 533 Power Bank Powercore 30W Power Iq 3 0 Portable Charger With Pd 30W Max Output Pack For Iphone 14 Series Dell Microsoft Surface Ipad Pro And More,1599.0,1499.0,100.0,https://www.noon.com/egypt-en/power-bank-533-power-bank-powercore-30w-power-iq-3-0-portable-charger-with-pd-30w-max-output-pack-for-iphone-14-series-dell-microsoft-surface-ipad-pro-and-more/N70086897V/p/?o=c9daf8e9396e86dd,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Hot 60 Pro Dual Sim Coral Tides 8 8Gb Ram 256 Gb 4G Middle East Version,11350.0,11299.0,51.0,https://www.noon.com/egypt-en/hot-60-pro-dual-sim-coral-tides-8-8gb-ram-256-gb-4g-middle-east-version/N70204597V/p/?o=a5c613fc6422b79c,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Ranger 2C 3Mp Indoor Wifi Camera 2K Security Camera Motorized Pan And Tilt With 360 Coverage View Accurate Human Detection Privacy Mode Smart Tracking Two Way Talk Microsd Slot Up To 512 Gb,1199.0,859.0,340.0,https://www.noon.com/egypt-en/ranger-2c-3mp-indoor-wifi-camera-2k-security-camera-motorized-pan-and-tilt-with-360-coverage-view-accurate-human-detection-privacy-mode-smart-tracking-two-way-talk-microsd-slot-up-to-512-gb/N70191836V/p/?o=dc081b7ac25c742e,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Ty2 Smart Indoor Wi Fi Camera Fhd 1080 Motorized Pan And Tilt 360 Visual Coverage Smart Night Vision With Smart Ir Up To 10M Sleep Mode For Privacy Protection Motion Detection Smart Tracking Two Way Talk Microsd Slot Up To 256 Gb,1699.0,1149.0,550.0,https://www.noon.com/egypt-en/ty2-smart-indoor-wi-fi-camera-fhd-1080-motorized-pan-and-tilt-360-visual-coverage-smart-night-vision-with-smart-ir-up-to-10m-sleep-mode-for-privacy-protection-motion-detection-smart-tracking-two-way-talk-microsd-slot-up-to-256-gb/N51356418A/p/?o=b4f60a644dc9217c,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Uniview Ssd 256G S3 256Gb Sata Iii Solid State Disk,1900.0,1843.0,57.0,https://www.noon.com/egypt-en/uniview-ssd-256g-s3-256gb-sata-iii-solid-state-disk/Z0A8DAD90875D2F510A78Z/p/?o=b0503e5c4aea9bcf,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Freeclip 2 Wireless Earphones Bluetooth Earbuds Airy C Bridge Design Adaptive Open Ear Listening Crystal Clear Calls 38 Hours Long Battery Life Compatible With Ios Android Ip57 Black,12800.0,8671.0,4129.0,https://www.noon.com/egypt-en/freeclip-2-wireless-earphones-bluetooth-earbuds-airy-c-bridge-design-adaptive-open-ear-listening-crystal-clear-calls-38-hours-long-battery-life-compatible-with-ios-android-ip57-black/N70267687V/p/?o=f45fb10fb657601b,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Usb C Charger 735 Charger Ganprime 65W Pps 3 Port Fast Compact Foldable Wall Charger For Macbook Pro Air Ipad Pro Samsung S25 S24 Dell Xps 13 Iphone 16 15 14 Huawei Xiaomi Redmi Black,1199.0,999.0,200.0,https://www.noon.com/egypt-en/usb-c-charger-735-charger-ganprime-65w-pps-3-port-fast-compact-foldable-wall-charger-for-macbook-pro-air-ipad-pro-samsung-s25-s24-dell-xps-13-iphone-16-15-14-huawei-xiaomi-redmi-black/N70002952V/p/?o=a575a4f0d86b18ee,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Grand Theft Auto V Adventure Playstation 5 Ps5,1599.0,1399.0,200.0,https://www.noon.com/egypt-en/grand-theft-auto-v-adventure-playstation-5-ps5/N53091380A/p/?o=f166a2e66950d71d,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",300 Mah Smart Watch O23 Scratchproof Crystal Screen Ip68 Waterproof 100 Fitness Modes Health Monitoring Message Reminder Bluetooth Calling Ios And Android Compatible Black,899.0,850.0,49.0,https://www.noon.com/egypt-en/300-mah-smart-watch-o23-scratchproof-crystal-screen-ip68-waterproof-100-fitness-modes-health-monitoring-message-reminder-bluetooth-calling-ios-and-android-compatible-black/N70131101V/p/?o=ef64648f3691802a,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Galaxy A37 Dual Sim Awesome Charcoal 8Gb Ram 256Gb 5G Middle East Version,24240.0,23599.0,641.0,https://www.noon.com/egypt-en/galaxy-a37-dual-sim-awesome-charcoal-8gb-ram-256gb-5g-middle-east-version/N70320356V/p/?o=ab71161063209bdd,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",220 Mah O20 Smartwatch 2 04 Display Ip68 Waterproof Deep Blue,809.0,804.0,5.0,https://www.noon.com/egypt-en/220-mah-o20-smartwatch-2-04-display-ip68-waterproof-deep-blue/N70178095V/p/?o=d04f58b24e19b68c,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Tapo C200C Pan Tilt Home Security Wi Fi Camera,899.0,888.0,11.0,https://www.noon.com/egypt-en/tapo-c200c-pan-tilt-home-security-wi-fi-camera/N70107859V/p/?o=ab1d2c9733386f3d,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Band 11 Smart Watch Enhanced Sleep Tracking Health Fitness Tracker Up To 14 Day Battery Life Ultra Slim Comfort Wear Ios Android Compatible Green,2999.0,2599.0,400.0,https://www.noon.com/egypt-en/band-11-smart-watch-enhanced-sleep-tracking-health-fitness-tracker-up-to-14-day-battery-life-ultra-slim-comfort-wear-ios-android-compatible-green/N70285071V/p/?o=c2221769ca70e8ae,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Actor Ultra 1 6 Ltpo Amoled Display Bluetooth Calls 150 Sports Mode Broadcasting Heart Rate Spo2 Monitoring Stress Test Breathing Training Calendar Schedule Reminder Music Storage Play 200 Built In Custom Dials Improved 500Mah Battery 5Atm Waterproof,4399.0,4049.0,350.0,https://www.noon.com/egypt-en/actor-ultra-1-6-ltpo-amoled-display-bluetooth-calls-150-sports-mode-broadcasting-heart-rate-spo2-monitoring-stress-test-breathing-training-calendar-schedule-reminder-music-storage-play-200-built-in-custom-dials-improved-500mah-battery-5atm-waterproof/ZA95A3D051FFCEABA58CDZ/p/?o=c88bbd6f503fd17f,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Anker 310 Usb C To Usb C Cable 3Ft 60W 3A Fast Charging Type C Cable For Samsung Galaxy S23 Ipad Pro 2021 Air 4 Mini 6 Macbook Pro 2020 Switch Usb 2 0 White,159.0,136.0,23.0,https://www.noon.com/egypt-en/anker-310-usb-c-to-usb-c-cable-3ft-60w-3a-fast-charging-type-c-cable-for-samsung-galaxy-s23-ipad-pro-2021-air-4-mini-6-macbook-pro-2020-switch-usb-2-0-white/N70287288V/p/?o=fed9ba5bc9a1644e,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Galaxy S26 Ultra Dual Sim Cobalt Violet 12Gb Ram 256Gb 5G Middle East Version,79999.0,72999.0,7000.0,https://www.noon.com/egypt-en/galaxy-s26-ultra-dual-sim-cobalt-violet-12gb-ram-256gb-5g-middle-east-version/N70283856V/p/?o=a9fba49c573b9cee,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",X5C Plus 4G Dual Sim 4Gb Ram 128Gb Midnight Black Middle East Version,6799.0,6755.0,44.0,https://www.noon.com/egypt-en/x5c-plus-4g-dual-sim-4gb-ram-128gb-midnight-black-middle-east-version/N70221570V/p/?o=b3a5acf19bc1568c,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",300 Mah Smart Watch O23 Scratchproof Crystal Screen Ip68 Waterproof 100 Fitness Modes Health Monitoring Message Reminder Bluetooth Calling Ios And Android Compatible Champagne Gold,916.0,850.0,66.0,https://www.noon.com/egypt-en/300-mah-smart-watch-o23-scratchproof-crystal-screen-ip68-waterproof-100-fitness-modes-health-monitoring-message-reminder-bluetooth-calling-ios-and-android-compatible-champagne-gold/N70131100V/p/?o=f1f0df2dcad13dab,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Jr Bp560S Capacitive Touchscreen Stylus Passive Capacitive Pen For Ipad Iphone All Capacitive Screens With Two Replacement Nibs Black,296.98,225.0,71.98,https://www.noon.com/egypt-en/jr-bp560s-capacitive-touchscreen-stylus-passive-capacitive-pen-for-ipad-iphone-all-capacitive-screens-with-two-replacement-nibs-black/N70016911V/p/?o=c5dd878fdbbf2cbf,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",12000 0 Mah Ugreen Nexode Pd 100W Fast Charging Power Bank 12 000Mah Grey,2527.0,2298.0,229.0,https://www.noon.com/egypt-en/12000-0-mah-ugreen-nexode-pd-100w-fast-charging-power-bank-12-000mah-grey/N70196305V/p/?o=b44306c269d4184b,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",32 Curved Gaming Monitor 165Hz 2K Qhd Immersive Va Panel Hdr10 Amd Freesync High Contrast Gaming Samsung Odyssey G5 Black Black,9999.0,9935.0,64.0,https://www.noon.com/egypt-en/32-curved-gaming-monitor-165hz-2k-qhd-immersive-va-panel-hdr10-amd-freesync-high-contrast-gaming-samsung-odyssey-g5-black-black/N70082266V/p/?o=a7d46d7e432d2aaf,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Freebuds 7I Wireless Bluetooth Earbuds Intelligent Active Noise Cancellation 4 0 Unlimited Spatial Audio Ios And Android Stable Clear Calls Fast Charging Pink,3700.0,3508.0,192.0,https://www.noon.com/egypt-en/freebuds-7i-wireless-bluetooth-earbuds-intelligent-active-noise-cancellation-4-0-unlimited-spatial-audio-ios-and-android-stable-clear-calls-fast-charging-pink/N70210651V/p/?o=b32f55b5e536757d,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Edge 50 Fusion Dual Sim Hot Pink 12Gb Ram 512Gb 5G Middle East Version,18499.0,15799.0,2700.0,https://www.noon.com/egypt-en/edge-50-fusion-dual-sim-hot-pink-12gb-ram-512gb-5g-middle-east-version/N70071714V/p/?o=c8b22f3f4f8cf3aa,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",4Tb Extreme Portable Ssd Up To 1050Mb S Usb C Usb 3 2 Gen 2 External Solid State Drive Sandisk Extreme Portable Ssd Sdssde61 4T00 G25 4 Tb,20990.0,20499.0,491.0,https://www.noon.com/egypt-en/4tb-extreme-portable-ssd-up-to-1050mb-s-usb-c-usb-3-2-gen-2-external-solid-state-drive-sandisk-extreme-portable-ssd-sdssde61-4t00-g25-4-tb/N48625800A/p/?o=e46b2ba38348cffa,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Hot 60 Dual Sim Sleek Black 6 6Gb Ram 128Gb 5G Middle East Version,7799.0,7699.0,100.0,https://www.noon.com/egypt-en/hot-60-dual-sim-sleek-black-6-6gb-ram-128gb-5g-middle-east-version/N70204623V/p/?o=c3ce8f9ee62341cc,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Tl Wn725N N150 Usb Wireless Wifi Network Nano Size Adapter For Pc Laptop Wifi Dongle Compatible With Windows 10 8 1 8 7 Xp Mac Os X Linux Black Gold,900.0,319.0,581.0,https://www.noon.com/egypt-en/tl-wn725n-n150-usb-wireless-wifi-network-nano-size-adapter-for-pc-laptop-wifi-dongle-compatible-with-windows-10-8-1-8-7-xp-mac-os-x-linux-black-gold/N12709926A/p/?o=e58ffd6b048036dd,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",G85 Dual Sim Urban Grey 12Gb Ram 256Gb 5G Middle East Version,14444.0,12399.0,2045.0,https://www.noon.com/egypt-en/g85-dual-sim-urban-grey-12gb-ram-256gb-5g-middle-east-version/N70092658V/p/?o=b84792e0282e92be,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Mibro Lite 3 Smartwatch 1 3 Inch Amoled Rose Gold,2800.0,1899.0,901.0,https://www.noon.com/egypt-en/mibro-lite-3-smartwatch-1-3-inch-amoled-rose-gold/Z0C566BEF087F9C00EFD5Z/p/?o=z0c566bef087f9c00efd5z-1,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Spacebuds Air Otw 323Sp True Wireless Bluetooth Earbuds 30 Hour Playtime Sound360 Spatial Audio 4 Mic Enc Ipx4 Water Resistance Black,1399.0,949.0,450.0,https://www.noon.com/egypt-en/spacebuds-air-otw-323sp-true-wireless-bluetooth-earbuds-30-hour-playtime-sound360-spatial-audio-4-mic-enc-ipx4-water-resistance-black/N70292095V/p/?o=ffe23f7d970f594d,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Galaxy A56 5G Dual Sim Awesome Pink 8Gb Ram 128Gb Middle East Version,22222.0,20699.0,1523.0,https://www.noon.com/egypt-en/galaxy-a56-5g-dual-sim-awesome-pink-8gb-ram-128gb-middle-east-version/N70158923V/p/?o=baa78525a16d6aeb,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Tapo C310 Outdoor Smart Security Camera With Night Vision Mode 3 Mp,2969.0,1499.0,1470.0,https://www.noon.com/egypt-en/tapo-c310-outdoor-smart-security-camera-with-night-vision-mode-3-mp/N44708799A/p/?o=ebe1a4fa8dffcefc,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Galaxy A56 5G Dual Sim Awesome Graphite 8Gb Ram 256Gb Middle East Version,25999.0,23999.0,2000.0,https://www.noon.com/egypt-en/galaxy-a56-5g-dual-sim-awesome-graphite-8gb-ram-256gb-middle-east-version/N70158930V/p/?o=fe5839832107d56d,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Wh Ch520 Wireless Bluetooth On Ear With Mic For Phone Call Black,2100.0,1999.0,101.0,https://www.noon.com/egypt-en/wh-ch520-wireless-bluetooth-on-ear-with-mic-for-phone-call-black/N53391647A/p/?o=f628728a85c18b6c,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Tapo C510W 2K Outdoor Wired Pan Tilt Security Wi Fi Camera 360 View Motion Tracking Works W Alexa Google Home Color Night Vision Free Ai Detection Cloud Sd Card Storage Up To 512Gb,2449.0,1949.0,500.0,https://www.noon.com/egypt-en/tapo-c510w-2k-outdoor-wired-pan-tilt-security-wi-fi-camera-360-view-motion-tracking-works-w-alexa-google-home-color-night-vision-free-ai-detection-cloud-sd-card-storage-up-to-512gb/N70101495V/p/?o=f645bed94bce406a,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Galaxy S25 Ultra Ai Dual Sim Titanium Black 12Gb Ram 256Gb 5G Middle East Version,67999.0,63999.0,4000.0,https://www.noon.com/egypt-en/galaxy-s25-ultra-ai-dual-sim-titanium-black-12gb-ram-256gb-5g-middle-east-version/N70140491V/p/?o=c4514979c482a13d,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Matepad Se 11 Inch Tablet Nebula Gray 4Gb Ram 128Gb Wifi Middle East Version,8250.0,8099.0,151.0,https://www.noon.com/egypt-en/matepad-se-11-inch-tablet-nebula-gray-4gb-ram-128gb-wifi-middle-east-version/N70070672V/p/?o=fb6f4417f7867e2a,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Galaxy S26 Dual Sim Black 12Gb Ram 256Gb 5G Middle East Version,49499.0,49299.0,200.0,https://www.noon.com/egypt-en/galaxy-s26-dual-sim-black-12gb-ram-256gb-5g-middle-east-version/N70283839V/p/?o=a0f7f1810ef00f1e,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Edge 60 Fusion 5G Dual Sim Pantone Amazonite Blue 12Gb Ram 256Gb Middle East Version,19199.0,16899.0,2300.0,https://www.noon.com/egypt-en/edge-60-fusion-5g-dual-sim-pantone-amazonite-blue-12gb-ram-256gb-middle-east-version/N70164932V/p/?o=f9139cf92df7ce2c,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",220 Mah O20 Smartwatch 2 04 Display Ip68 Waterproof Black,809.0,795.0,14.0,https://www.noon.com/egypt-en/220-mah-o20-smartwatch-2-04-display-ip68-waterproof-black/N70178094V/p/?o=da66a3e0dbc1773a,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Galaxy S26 Ultra Dual Sim Black 12Gb Ram 256Gb 5G Middle East Version,77999.0,72999.0,5000.0,https://www.noon.com/egypt-en/galaxy-s26-ultra-dual-sim-black-12gb-ram-256gb-5g-middle-east-version/N70283855V/p/?o=a4b186d62b58a43c,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Galaxy S26 Ultra Dual Sim White 12Gb Ram 256Gb 5G Middle East Version,80668.0,74999.0,5669.0,https://www.noon.com/egypt-en/galaxy-s26-ultra-dual-sim-white-12gb-ram-256gb-5g-middle-east-version/N70283857V/p/?o=b6bccc56825c816f,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",G3430 Wireless Colour 3 In 1 Refillable Megatank Printer Black A4 Print Copy And Scan High Yields Of Ink Of Up To 6 000 Black Pages Or 7 700 Color Pages Black,6399.0,6299.0,100.0,https://www.noon.com/egypt-en/g3430-wireless-colour-3-in-1-refillable-megatank-printer-black-a4-print-copy-and-scan-high-yields-of-ink-of-up-to-6-000-black-pages-or-7-700-color-pages-black/N53428748A/p/?o=bd639e5174fa4f6a,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Freeclip 2 Wireless Earphones Bluetooth Earbuds Airy C Bridge Design Adaptive Open Ear Listening Crystal Clear Calls 38 Hours Long Battery Life Compatible With Ios Android Ip57 Blue,12998.0,8799.0,4199.0,https://www.noon.com/egypt-en/freeclip-2-wireless-earphones-bluetooth-earbuds-airy-c-bridge-design-adaptive-open-ear-listening-crystal-clear-calls-38-hours-long-battery-life-compatible-with-ios-android-ip57-blue/N70267689V/p/?o=e485657d3b7d95cd,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Galaxy A57 Dual Sim Awesome Icyblue 8Gb Ram 256Gb 5G Middle East Version,27490.0,25460.0,2030.0,https://www.noon.com/egypt-en/galaxy-a57-dual-sim-awesome-icyblue-8gb-ram-256gb-5g-middle-east-version/N70320367V/p/?o=f79f516ade8140cd,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",Wh 1000Xm5 Wireless Noise Cancelling Headphones Black,19999.0,14738.0,5261.0,https://www.noon.com/egypt-en/wh-1000xm5-wireless-noise-cancelling-headphones-black/N53330542A/p/?o=b190dd0bd0efc49d,🚨 NOON OFFER
"May 25, 2026 - 09:18 PM",25000 Mah 25000Mah Power Bank 145W Portable Charger For Laptop Usb C 3Port Fast Charging Smart Digital Display Battery Pack For Iphone 16 15 Series Macbook Proair Dell Xps Asus Ipad Samsung Apple Watch S10 25000Mah 145W,3708.0,3486.0,222.0,https://www.noon.com/egypt-en/25000-mah-25000mah-power-bank-145w-portable-charger-for-laptop-usb-c-3port-fast-charging-smart-digital-display-battery-pack-for-iphone-16-15-series-macbook-proair-dell-xps-asus-ipad-samsung-apple-watch-s10-25000mah-145w/N53413928A/p/?o=a1b2ccdc18937a6d,🚨 NOON OFFER
